SalesID,SalePrice,MachineID,datasource,auctioneerID,MachineHoursCurrentMeter,ProductSize,state,Drive_System,Enclosure,Forks,Ride_Control,Transmission,Hydraulics,Ripper,Tire_Size,Coupler,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,ModelID_ma,fiModelDesc_ma,fiBaseModel_ma,fiSecondaryDesc_ma,fiProductClassDesc_ma,ProductGroup_ma,ProductGroupDesc_ma,MfgYear,fiManufacturerID,fiManufacturerDesc,PrimarySizeBasis,PrimaryLower,saledays
2559893,86000,1251536,149,1,0,0,49,0,1,0,0,0,5,3,6,0,0,0,0,0,0,0,3371,64,21,36,51,7,7,1990,26,10,1,145.0,40239
1291558,16000,1508646,132,13,0,0,43,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,6793,682,251,0,12,3,3,1991,25,9,4,15.0,38869
1709037,21500,1253014,132,2,0,0,44,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,5162,161,81,30,11,3,3,2000,92,36,4,14.0,38327
1291448,29500,1493737,132,3,0,0,5,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3178,676,250,82,11,3,3,1997,25,9,4,14.0,39133
2627098,27500,1237982,149,1,0,4,46,0,3,0,0,0,1,0,7,0,0,0,0,0,0,0,4753,731,264,36,95,23,22,1994,43,37,1,175.0,40650
1721293,70000,1299799,132,1,0,3,44,0,3,0,0,0,11,0,0,0,2,0,0,0,0,1,2160,2522,1058,0,34,12,12,2000,99,41,5,33.0,38411
1469710,80000,1190657,132,4,0,0,9,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3783,1089,399,36,92,23,22,2001,26,10,1,120.0,38024
1329489,19000,1100831,132,6,0,0,1,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4089,1346,509,12,78,15,15,1986,26,10,1,20.0,35295
1481640,15000,1085469,132,6,0,2,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7291,1146,419,0,100,23,22,1975,26,10,1,350.0,35176
1373676,19000,1490688,132,9,0,5,41,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,7040,281,132,0,29,12,12,1999,26,10,5,2.0,37026
1329487,18500,1509074,132,2,0,0,32,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4089,1346,509,12,78,15,15,1986,26,10,1,20.0,34466
1619037,15500,1377675,132,11,0,0,24,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4602,307,140,20,11,3,3,1987,43,37,4,14.0,36136
1745932,19750,1267342,132,9,0,0,9,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,16520,2237,928,93,30,12,12,2007,103,43,5,21.0,36198
1801124,7500,1203329,132,1,0,0,44,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9550,882,310,0,62,11,10,1995,121,6,3,1251.0,38874
1263191,13500,1470805,132,25,0,0,5,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3207,797,283,0,14,3,3,1980,25,9,0,0.0,35040
2428073,10000,1686995,136,2,0,5,44,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,9508,387,160,0,33,12,12,2003,121,6,5,3.0,40231
1341340,137500,608311,132,1,0,0,44,0,3,0,0,0,5,3,3,0,0,0,0,0,0,0,23931,57,22,38,52,7,7,1997,26,10,1,170.0,38327
1583799,35000,1100760,132,1,0,6,5,0,3,0,0,0,4,0,0,2,2,0,18,0,0,1,1830,29,15,20,24,12,12,2005,43,37,5,12.0,39768
1815931,16500,1434890,132,1,0,4,51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5541,99,41,12,98,23,22,1978,122,52,1,250.0,35042
1144339,15000,1059943,121,3,18251,2,10,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3883,1147,419,12,100,23,22,1983,26,10,1,350.0,40001
1884516,21000,1488670,132,1,0,5,23,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,20090,2618,1135,0,35,12,12,2001,750,65,5,4.0,39155
1275902,7000,1250444,132,1,0,0,25,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,3112,114,52,20,64,11,10,2000,25,9,3,1601.0,40057
1480871,10500,1350998,132,1,0,2,3,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,7291,1146,419,0,100,23,22,1967,26,10,1,350.0,33300
1603409,62500,1537485,132,1,3180,3,44,0,3,0,0,0,4,0,0,0,2,0,18,2,0,1,14272,131,59,20,28,12,12,2005,43,37,5,19.0,39895
1826984,16000,1093670,132,1,0,0,25,0,1,0,0,0,1,0,5,0,0,0,0,0,0,0,12266,2550,1077,0,89,23,22,1995,158,62,1,100.0,38973
1455670,25500,1452641,132,3,0,2,5,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4147,1541,538,46,79,15,15,1977,26,10,1,260.0,40071
2332860,62500,1404143,136,7,0,0,1,0,3,0,1,0,1,0,6,0,0,0,0,0,0,0,4702,612,236,44,92,23,22,2005,43,37,1,120.0,39419
6276734,24000,22247,149,1,0,5,10,0,1,0,0,0,4,0,0,0,1,0,0,0,1,1,1077,288,135,20,35,12,12,2007,26,10,5,4.0,40882
1884401,10250,1325252,132,4,0,5,9,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,20081,2612,1129,0,33,12,12,1998,750,65,5,3.0,38759
2294489,22050,1289703,136,0,5275,5,43,0,3,0,0,0,11,0,0,0,2,0,0,2,0,1,1088,297,138,20,40,12,12,2001,26,10,5,6.0,39702
1507802,83000,1198064,132,7,0,0,1,0,1,0,0,0,5,3,7,0,0,0,0,0,0,0,3380,92,31,36,53,7,7,1988,26,10,1,200.0,37047
1762259,28000,1460327,132,1,0,4,49,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,609,2753,1210,0,94,23,22,1989,103,43,1,150.0,38159
1253316,17000,1521731,132,18,0,0,38,3,4,0,0,5,0,0,0,0,0,0,0,0,0,0,6788,660,250,0,11,3,3,1987,25,9,4,14.0,33871
1594859,32000,1107205,132,1,0,6,49,0,1,0,0,0,11,0,0,0,2,0,0,2,0,1,4675,574,223,30,24,12,12,1996,43,37,5,12.0,36494
4299852,17500,2303791,172,1,3692,0,9,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,21761,215,97,12,64,11,10,2005,26,10,3,1601.0,40839
2420679,47000,1427779,136,1,0,6,44,0,3,0,0,0,11,0,0,0,2,0,20,0,0,1,28540,2167,917,93,25,12,12,2006,103,43,5,14.0,39763
1466948,28000,893094,132,13,10387,3,43,0,3,0,0,0,11,0,0,0,2,0,0,0,0,1,1229,372,155,0,32,12,12,1995,26,10,5,28.0,40528
1207528,45000,1048010,121,3,2277,0,9,0,4,0,0,0,1,0,6,1,0,0,0,0,0,0,16673,2725,1204,0,92,23,22,2007,103,43,1,120.0,40463
1461815,30000,1220640,132,1,0,0,10,2,4,1,0,6,0,0,0,0,0,0,0,0,0,0,47,476,192,0,12,3,3,1990,26,10,4,15.0,34639
1749659,26000,1452870,132,1,0,0,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,189,1307,511,63,78,15,15,1996,103,43,1,20.0,36814
4269066,13500,1337149,172,1,6561,0,49,0,4,0,0,6,3,1,0,0,0,0,0,0,0,0,4090,1348,509,20,78,15,15,1990,26,10,1,20.0,40023
2695504,37000,1159239,149,1,8210,6,37,0,1,0,0,0,4,0,0,2,2,0,0,1,0,1,331,2146,913,0,24,12,12,1996,103,43,5,12.0,40637
1362062,60000,129016,132,4,0,4,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,13854,1484,528,38,76,15,15,1994,26,10,1,160.0,37296
1437713,43000,1550854,132,6,0,0,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,108,1350,509,20,78,15,15,1994,26,10,1,20.0,35134
2680813,16000,1480538,149,26,0,0,41,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,15879,176,82,30,13,3,3,1997,92,36,4,16.0,40470
1474818,12000,1435796,132,1,0,1,37,0,1,0,0,0,2,0,5,0,0,0,0,0,0,0,7257,1071,390,0,103,23,22,1979,26,10,1,60.0,36297
4314567,18000,2303110,172,1,1818,5,49,0,1,0,0,0,11,0,0,0,1,0,0,1,0,1,4683,584,225,109,35,12,12,2000,43,37,5,4.0,40894
1368500,17000,1133970,132,13,0,2,43,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4146,1540,538,38,79,15,15,1966,26,10,1,260.0,38064
2346295,24000,1689412,136,1,341,6,49,0,1,0,0,0,11,0,0,2,2,0,0,0,0,1,7939,8,7,0,23,12,12,2006,43,37,5,11.0,39796
1429801,25000,576940,132,2,0,0,38,0,4,0,0,3,1,0,0,0,0,0,0,0,0,0,2752,1376,518,20,80,15,15,2000,26,10,1,75.0,38694
2402789,8500,1174827,136,4,0,0,44,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,177,1296,511,9,78,15,15,1977,103,43,1,20.0,39272
1807774,9800,1346585,132,14,381,0,14,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,9550,882,310,0,62,11,10,2002,121,6,3,1251.0,40072
2647037,37500,1867259,149,2,2343,0,9,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,14304,315,140,73,10,3,3,2007,43,37,4,0.0,40570
1588849,42000,1412438,132,13,1153,0,43,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,22114,543,207,44,78,15,15,2007,43,37,1,20.0,40346
1288735,41000,1449895,132,2,0,0,43,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,3238,993,357,36,81,15,15,1999,25,9,1,85.0,37231
1452515,23500,1441391,132,3,0,4,5,0,4,0,0,0,1,0,7,0,0,0,0,0,0,0,3854,1128,413,20,94,23,22,1974,26,10,1,150.0,38951
1720939,13500,1097230,132,4,0,5,9,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,5220,2528,1062,75,29,12,12,2000,99,41,5,2.0,39490
1317285,28000,91515,132,6,0,0,20,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,4102,1374,518,20,80,15,15,1990,26,10,1,75.0,34798
1344236,19000,1222681,132,1,0,4,3,0,1,0,0,0,1,0,6,0,0,0,0,0,0,0,7277,1105,407,0,94,23,22,1981,26,10,1,150.0,39033
2202268,8500,1153361,136,1,0,0,9,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6633,112,51,0,63,11,10,1996,25,9,3,1351.0,39495
1281780,17500,1111719,132,1,0,0,15,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1989,25,9,4,14.0,36648
1279203,81000,1362153,132,2,0,0,9,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,6798,710,259,26,92,23,22,2005,25,9,1,120.0,38751
1480690,11000,1184057,132,1,0,2,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,7291,1146,419,0,100,23,22,1964,26,10,1,350.0,35116
1390979,23000,1248009,132,13,0,3,43,0,1,0,0,0,11,0,0,0,2,12,0,0,0,1,1047,194,87,0,31,12,12,1974,26,10,5,24.0,35509
1493678,24500,1407156,132,2,0,4,32,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,2759,1423,522,38,75,15,15,1990,26,10,1,130.0,37756
1608854,56500,1170049,132,10,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4700,609,236,36,92,23,22,1996,43,37,1,120.0,36473
2356617,8000,1675011,136,1,0,0,7,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4792,830,290,12,13,3,3,1985,43,37,4,16.0,40259
1690672,29000,1233679,132,2,0,6,9,0,1,0,0,0,11,0,0,0,2,5,17,0,0,2,11587,1637,595,0,24,12,12,1994,74,27,5,12.0,38385
1405237,14000,882616,132,11,0,0,24,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,7110,464,190,0,11,3,3,1989,26,10,4,14.0,36304
1875331,15000,1217990,132,1,0,3,49,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,12435,434,175,12,34,12,12,1996,554,49,5,33.0,38074
1462922,14000,121321,132,1,0,6,33,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,1681,1586,567,12,27,12,12,1989,26,10,5,16.0,37234
1586272,32500,1100336,132,7,0,3,1,0,1,0,0,0,11,0,0,0,2,14,0,0,0,2,1937,925,321,30,30,12,12,1995,43,37,5,21.0,37866
2532762,17000,476570,149,1,5071,0,44,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3538,466,190,20,11,3,3,1999,26,10,4,14.0,40302
1617033,18000,1176617,132,6,0,0,3,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,4774,783,280,9,54,7,7,1979,43,37,1,45.0,36032
1461360,23000,1416172,132,1,0,0,33,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,7113,473,192,0,12,3,3,1987,26,10,4,15.0,33950
1627648,21000,1281677,132,1,0,0,23,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4640,457,187,26,12,3,3,1995,43,37,4,15.0,37775
2257779,122500,597582,136,1,3705,0,44,0,3,0,0,0,5,0,2,0,0,0,0,0,0,0,23920,32,15,38,54,7,7,2002,26,10,1,45.0,39168
2198903,36000,1700521,136,1,4524,0,35,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,22353,1007,357,46,81,15,15,2003,25,9,1,85.0,39525
1835430,26000,1088968,132,1,0,0,44,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,17975,2665,1167,0,10,3,3,2003,166,67,4,0.0,39056
1612677,27000,1332886,132,1,0,0,9,0,4,0,0,0,1,0,6,2,0,0,0,0,0,0,4701,611,236,38,92,23,22,2003,43,37,1,120.0,39858
1446256,46000,1349863,132,10,0,0,18,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,3362,55,22,36,51,7,7,1982,26,10,1,145.0,35969
1289011,21500,1525318,132,2,0,0,30,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,3161,621,239,36,78,15,15,1996,25,9,1,20.0,38440
1304146,8500,1160561,132,1,0,0,19,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,3369,63,21,30,51,7,7,1972,26,10,1,145.0,32992
2260939,24000,352981,136,1,0,2,13,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,4147,1541,538,46,79,15,15,1975,26,10,1,260.0,40008
2240801,68000,839499,136,5,0,3,7,0,1,0,0,0,11,0,0,0,2,17,0,0,0,2,1333,412,168,14,37,12,12,1998,26,10,5,40.0,39617
2690726,20000,1333462,149,1,6342,0,33,0,1,0,0,0,4,0,0,2,0,0,0,0,0,0,16621,2360,952,0,41,12,12,1985,103,43,5,66.0,40630
1453603,26000,494546,132,1,0,4,44,0,3,0,0,0,1,0,7,0,0,0,0,0,0,0,3854,1128,413,20,94,23,22,1980,26,10,1,150.0,38844
1596710,29000,1371049,132,2,0,6,9,0,1,0,0,0,4,0,0,0,2,0,0,0,0,1,7944,27,15,0,24,12,12,1999,43,37,5,12.0,38635
1624704,26000,1231160,132,1,0,0,51,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,4603,308,140,26,11,3,3,1993,43,37,4,14.0,35855
1355166,60000,161598,132,1,0,3,10,0,1,0,0,0,11,0,0,0,2,0,2,0,0,2,1355,420,170,0,39,12,12,1994,26,10,5,50.0,36494
1202849,71000,766005,121,3,7979,4,9,0,3,0,0,4,3,2,0,0,0,0,0,0,0,0,1625,1494,528,60,75,15,15,2005,26,10,1,130.0,40337
1281343,24000,1396852,132,2,0,0,9,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1988,25,9,4,14.0,36191
2327143,30000,1737055,136,1,5547,3,46,0,3,0,0,0,4,0,0,0,2,0,0,0,0,1,14194,2573,1096,48,30,12,12,2005,40,13,5,21.0,40288
1642886,37000,1247344,132,1,3278,0,28,2,3,0,0,6,0,0,0,0,0,0,0,0,0,0,4605,311,140,36,11,3,3,2004,43,37,4,14.0,40624
1617090,16000,1536819,132,2,0,0,32,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,8277,827,290,0,13,3,3,1986,43,37,4,16.0,33990
6287092,16000,1816064,149,1,0,0,5,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4641,458,187,30,12,3,3,1998,43,37,4,15.0,40744
1357846,30000,14833,132,10,0,0,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3767,1076,393,34,105,23,22,1993,26,10,1,90.0,36255
1489086,95000,1479285,132,1,0,4,13,0,1,0,1,0,1,0,9,0,0,0,0,0,0,0,90,1143,418,34,99,23,22,1995,26,10,1,275.0,38502
2425697,16000,1640514,136,1,0,3,49,0,1,0,0,0,11,0,0,0,2,0,0,1,0,1,2445,2017,816,20,30,12,12,1987,111,47,5,21.0,40323
1172045,65000,1037589,121,3,5416,3,35,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,2232,2203,925,0,28,12,12,1999,103,43,5,19.0,38629
2350615,27500,1749737,136,1,0,0,10,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4605,311,140,36,11,3,3,2004,43,37,4,14.0,39623
1727422,73000,255706,132,1,0,4,7,0,3,0,0,0,4,0,0,2,0,0,0,0,0,0,9066,2354,951,0,39,12,12,2010,103,43,5,50.0,32984
1417770,51000,1332276,132,4,0,0,9,0,1,0,0,0,5,0,3,0,0,0,0,0,0,0,3357,40,14,36,50,7,7,1989,26,10,1,130.0,38388
1799967,10000,1522999,132,8,0,0,24,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9551,894,313,0,63,11,10,2002,121,6,3,1351.0,39531
2617137,8000,1845277,149,1,2912,0,43,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,7014,213,97,0,64,11,10,2004,26,10,3,1601.0,40694
1492070,42000,1357970,132,2,0,0,35,0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,4107,1389,518,38,81,15,15,1989,26,10,1,85.0,34452
1631014,20500,1330938,132,12,0,0,41,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4606,313,140,71,11,3,3,1997,43,37,4,14.0,38215
1263836,10750,1350947,132,5,0,0,19,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3208,798,283,0,14,3,3,1984,25,9,0,0.0,37454
1328840,9500,1537061,132,23,0,0,30,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,4089,1346,509,12,78,15,15,1982,26,10,1,20.0,35411
1168840,10500,1038825,121,3,0,0,33,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9552,912,316,0,64,11,10,2001,121,6,3,1601.0,38055
1396934,12500,829074,132,2,0,6,29,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,1026,156,77,0,25,12,12,1985,26,10,5,14.0,37063
1474582,9700,1528410,132,9,0,1,41,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,7257,1071,390,0,103,23,22,1975,26,10,1,60.0,37200
1255076,9500,1179991,132,4,5087,0,48,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,6742,520,207,0,78,15,15,1980,25,9,1,20.0,34142
1538726,80000,187043,132,1,0,3,44,0,3,0,0,0,4,0,0,0,2,0,20,0,1,1,1169,346,149,20,30,12,12,2001,26,10,5,21.0,37783
1827940,13000,1264176,132,1,0,0,3,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,17592,68,27,26,63,11,10,2002,160,63,3,1351.0,37388
1686228,75000,1229675,132,1,0,3,20,0,3,0,0,0,11,0,0,0,2,0,0,0,0,1,11605,1667,606,0,30,12,12,1999,74,27,5,21.0,37431
4313875,32500,2306311,172,1,9022,3,13,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,22057,133,59,0,28,12,12,2001,43,37,5,19.0,40308
4374790,11500,2311599,172,1,1672,0,44,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,17309,2444,1010,0,62,11,10,2005,121,6,3,1251.0,40672
1517260,55000,1170058,132,1,0,4,3,0,1,0,0,0,1,0,8,0,0,0,0,0,0,0,3856,1130,413,30,96,23,22,1988,26,10,1,200.0,38430
1253435,23000,1522758,132,1,0,0,33,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,6788,660,250,0,11,3,3,1987,25,9,4,14.0,33223
1682718,30000,821701,132,2,0,3,35,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,1989,1658,601,0,28,12,12,1987,74,27,5,19.0,37007
1445686,42500,1120026,132,11,0,0,24,0,3,0,0,0,5,3,3,0,0,0,0,0,0,0,3362,55,22,36,51,7,7,1979,26,10,1,145.0,35870
1253506,20000,1359373,132,1,0,0,6,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3170,666,250,46,11,3,3,1987,25,9,4,14.0,36249
1454261,33500,813347,132,2,0,3,32,0,1,0,0,0,11,0,0,0,2,0,0,0,0,2,1047,194,87,0,31,12,12,1986,26,10,5,24.0,35453
1306045,8500,1208515,132,1,0,0,10,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,6974,27,15,0,54,7,7,1970,26,10,1,45.0,36801
1589625,28000,1202479,132,6,0,6,33,0,1,0,0,0,11,0,0,0,2,11,0,2,0,1,4674,573,223,26,42,12,12,1988,43,37,5,8.0,35708
1299757,29500,1087691,132,6,0,4,52,0,3,0,0,6,1,0,0,0,0,0,0,0,0,0,1605,1480,528,26,75,15,15,1980,26,10,1,130.0,33912
2338291,29000,1777320,136,1,0,4,9,0,4,0,0,0,1,0,7,2,0,0,0,0,0,0,4754,732,264,38,95,23,22,1999,43,37,1,175.0,40222
1510243,29000,1169204,132,20,0,0,18,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3778,1087,398,30,89,23,22,1989,26,10,1,100.0,35642
1638687,21000,1372700,132,7,0,0,1,3,4,1,0,6,0,0,0,0,0,0,0,0,0,0,4607,314,140,72,11,3,3,2003,43,37,4,14.0,39978
1292929,13000,1309631,132,1,0,0,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,3238,993,357,36,81,15,15,1998,25,9,1,85.0,40321
2343215,27000,1689599,136,0,3807,6,48,0,3,0,0,0,11,0,0,0,2,0,0,2,0,1,11390,80,32,20,25,12,12,2003,43,37,5,14.0,39869
2206327,21000,1763400,136,0,0,0,14,3,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3178,676,250,82,11,3,3,1995,25,9,4,14.0,39344
4324894,16500,2275101,172,1,0,4,5,0,3,0,0,6,1,1,0,0,0,0,0,0,0,0,4806,868,307,20,75,15,15,1997,43,37,1,130.0,40747
1616235,18000,1533993,132,1,0,0,3,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,8089,454,187,0,12,3,3,1984,43,37,4,15.0,33300
2236985,12000,1119447,136,1,0,2,25,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,4146,1540,538,38,79,15,15,1971,26,10,1,260.0,39622
6304336,17000,1472373,149,1,0,0,9,0,4,0,0,0,1,0,5,0,0,0,0,0,0,0,583,2717,1203,0,89,23,22,1995,103,43,1,100.0,40770
2198791,32500,1681232,136,0,0,0,41,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,22312,752,268,46,78,15,15,2006,25,9,1,20.0,39821
1305096,18000,1442265,132,4,0,0,33,0,1,0,0,0,5,3,0,0,0,0,0,0,0,0,3356,39,14,34,54,7,7,1969,26,10,1,45.0,33456
1604295,39000,1177383,132,1,0,0,5,0,1,0,0,0,5,3,3,0,0,0,0,0,0,0,8265,782,280,0,54,7,7,1987,43,37,1,45.0,33405
1753854,23000,1118901,132,1,0,5,25,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,515,2342,946,69,38,12,12,2001,103,43,5,5.0,38973
1519410,25500,138727,132,9,0,0,41,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,1564,1393,518,38,81,15,15,1990,26,10,1,85.0,37495
1286418,27000,1195208,132,1,0,0,9,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3171,668,250,47,11,3,3,1995,25,9,4,14.0,36135
1196399,8000,1058107,121,3,896,0,13,0,4,0,0,0,4,0,0,2,0,0,0,0,0,0,9551,894,313,0,63,11,10,2000,121,6,3,1351.0,40149
1709007,19000,1407303,132,2,0,0,44,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,2082,157,79,0,14,3,3,1999,92,36,0,0.0,38326
1895474,12000,1538633,132,2,0,5,38,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,6054,1186,451,12,35,12,12,1996,847,78,5,4.0,38287
1658457,10500,1153053,132,1,0,0,44,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,8554,1733,633,0,78,15,15,1989,54,19,1,20.0,38125
2296809,37000,1305003,136,8,0,6,24,0,3,0,0,0,11,0,0,0,2,7,0,2,1,2,23162,323,142,20,24,12,12,2003,26,10,5,12.0,39903
1512322,20500,1177993,132,2,0,6,35,0,1,0,0,0,11,0,0,0,2,0,0,0,0,1,7001,169,82,0,27,12,12,1979,26,10,5,16.0,33758
1664251,8850,1202484,132,2,0,0,51,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,14756,2039,833,0,63,11,10,1997,55,20,3,1351.0,36838
1319284,36000,849236,132,1,0,0,20,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3538,466,190,20,11,3,3,2000,26,10,4,14.0,37605
1795510,5500,1370895,132,1,0,0,49,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,9550,882,310,0,62,11,10,1995,121,6,3,1251.0,37228
1637427,20000,1119913,132,2,0,0,44,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,4604,309,140,30,11,3,3,2000,43,37,4,14.0,38670
1392642,52500,1366629,132,1,0,3,9,0,1,0,0,0,11,0,0,0,2,0,0,0,0,2,1047,194,87,0,31,12,12,1987,26,10,5,24.0,34504
1165078,8750,1021948,121,3,0,4,46,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10731,598,233,0,93,23,22,1979,470,35,1,135.0,38139
2238494,46500,1284014,136,2,0,4,30,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,3823,1108,407,34,94,23,22,1992,26,10,1,150.0,39532
2519613,67500,347292,149,1,30011,4,9,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,3879,1144,418,36,99,23,22,1999,26,10,1,275.0,40587
1748643,17000,1343383,132,4,0,2,9,0,4,0,0,6,2,0,0,0,0,0,0,0,0,0,11933,1448,533,0,77,15,15,1984,103,43,1,190.0,33272
2203590,6000,1139830,136,1,0,0,43,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,6633,112,51,0,63,11,10,1996,25,9,3,1351.0,40342
2318888,60000,467005,136,1,5849,4,44,0,3,0,0,0,1,0,6,0,0,0,0,0,0,0,75,1100,402,36,94,23,22,2005,26,10,1,150.0,40232
1533313,50000,1193838,132,4,0,4,9,0,4,0,0,6,1,0,0,0,0,0,0,0,0,0,1624,1493,528,56,75,15,15,1997,26,10,1,130.0,39123
1186922,62000,965647,121,3,1967,4,12,0,3,0,0,4,3,1,0,0,0,0,0,0,0,0,1599,1433,522,60,74,15,15,2004,26,10,1,105.0,39840
1251911,12000,1266580,132,8,0,0,24,2,4,0,0,6,0,0,0,0,0,0,0,0,0,0,3166,664,250,30,11,3,3,1985,25,9,4,14.0,38130
2519472,52500,79651,149,1,26716,4,20,0,3,0,1,0,1,0,9,0,0,0,0,0,0,0,3879,1144,418,36,99,23,22,1997,26,10,1,275.0,40699
2206329,14175,1194836,136,2,5561,0,43,2,1,0,0,6,0,0,0,0,0,0,0,0,0,0,3178,676,250,82,11,3,3,1995,25,9,4,14.0,39891
2254572,77500,1268093,136,1,0,3,28,0,3,0,0,0,11,0,0,2,2,16,0,0,0,2,1263,379,159,12,34,12,12,2000,26,10,5,33.0,39239
